"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","random_id","rt","stimulus","response","task","correct_response","correct"
"true","false","[]","[]","[]","preload","0","2.0.0","1132","p3n3sb3ybyu","","","","","",""
"true","","","","","fullscreen","1","2.0.0","58660","p3n3sb3ybyu","56525","","","","",""
"","","","","","html-keyboard-response","2","2.0.0","59062","p3n3sb3ybyu","401","Welcome to the experiment. Press any key to begin.","d","","",""
"","","","","","survey-text","3","2.0.0","61514","p3n3sb3ybyu","2450","","{""participant_id"":""A17689315""}","","",""
"","","","","","html-keyboard-response","4","2.0.0","64817","p3n3sb3ybyu","3301","
        <p>Welcome to the experiment.</p>
        <p>In this task, you will see pairs of images.</p>
        <p>Your job is to determine whether the image on the right is a rotated version of the image on the left.</p>
        <p>Press the <strong>F</strong> key if the images are the same.</p>
        <p>Press the <strong>J</strong> key if the images are different.</p>
        <p>Press any key to begin.</p>
    ","k","","",""
"","","","","","html-keyboard-response","5","2.0.0","65828","p3n3sb3ybyu","null","<div style=""font-size: 75px;"">+</div>","null","","",""
"","","","","","image-keyboard-response","6","2.0.0","66842","p3n3sb3ybyu","1013","stimuli/23_50_R.jpg","f","response","j","false"
"","","","","","html-keyboard-response","7","2.0.0","67350","p3n3sb3ybyu","null","<p style=""border: 5px solid red;"">Incorrect.</p>","null","","",""
"","","","","","html-keyboard-response","8","2.0.0","68359","p3n3sb3ybyu","null","<div style=""font-size: 75px;"">+</div>","null","","",""
"","","","","","image-keyboard-response","9","2.0.0","72167","p3n3sb3ybyu","3808","stimuli/11_150.jpg","f","response","f","true"
"","","","","","html-keyboard-response","10","2.0.0","72674","p3n3sb3ybyu","null","<p style=""border: 5px solid green;"">Correct!</p>","null","","",""
"","","","","","html-keyboard-response","11","2.0.0","73686","p3n3sb3ybyu","null","<div style=""font-size: 75px;"">+</div>","null","","",""
"","","","","","image-keyboard-response","12","2.0.0","74571","p3n3sb3ybyu","883","stimuli/32_150_R.jpg","j","response","j","true"
"","","","","","html-keyboard-response","13","2.0.0","75073","p3n3sb3ybyu","null","<p style=""border: 5px solid green;"">Correct!</p>","null","","",""
"","","","","","html-keyboard-response","14","2.0.0","76086","p3n3sb3ybyu","null","<div style=""font-size: 75px;"">+</div>","null","","",""
"","","","","","image-keyboard-response","15","2.0.0","77332","p3n3sb3ybyu","1244","stimuli/23_100_R.jpg","f","response","j","false"
"","","","","","html-keyboard-response","16","2.0.0","77834","p3n3sb3ybyu","null","<p style=""border: 5px solid red;"">Incorrect.</p>","null","","",""
"","","","","","html-keyboard-response","17","2.0.0","78849","p3n3sb3ybyu","null","<div style=""font-size: 75px;"">+</div>","null","","",""
"","","","","","image-keyboard-response","18","2.0.0","79030","p3n3sb3ybyu","179","stimuli/37_150_R.jpg","j","response","j","true"
"","","","","","html-keyboard-response","19","2.0.0","79535","p3n3sb3ybyu","null","<p style=""border: 5px solid green;"">Correct!</p>","null","","",""
